id,fecha,mes,dia_semana,dia,hora,sala,vendedor,item,motivo,demografico,edad,probabilidad_negocio
7597,2016-07-19,07,Tuesday,19,11:23,SATURNO,JACOB,DESTINY,OTRAS REDES SOCIALES,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
7601,2016-07-19,07,Tuesday,19,11:41,SATURNO,IGOR,ICARUS,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
7605,2016-07-19,07,Tuesday,19,12:11,SATURNO,IGOR,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7602,2016-07-19,07,Tuesday,19,11:52,SATURNO,IGOR,ICARUS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7607,2016-07-19,07,Tuesday,19,12:26,SATURNO,IGOR,ATLANTIS,REFERIDO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7603,2016-07-19,07,Tuesday,19,11:57,SATURNO,IGOR,ICARUS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7630,2016-07-19,07,Tuesday,19,16:17,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7592,2016-07-19,07,Tuesday,19,10:10,SATURNO,ARIADNA,ATLANTIS,CONTACTO VIRTUAL,MUJER SOLA,30-40,SI PODRIA COMPRAR
7611,2016-07-19,07,Tuesday,19,13:16,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
7688,2016-07-20,07,Wednesday,20,17:01,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
7660,2016-07-20,07,Wednesday,20,12:16,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7656,2016-07-20,07,Wednesday,20,11:43,SATURNO,IGOR,ICARUS,TALLER 3D,MUJER SOLA,20-30,SI PODRIA COMPRAR
7647,2016-07-20,07,Wednesday,20,11:11,SATURNO,IGOR,DESTINY,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7672,2016-07-20,07,Wednesday,20,14:27,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7658,2016-07-20,07,Wednesday,20,11:56,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7683,2016-07-20,07,Wednesday,20,15:45,SATURNO,ARIADNA,DESTINY,CYBER VOLANTES,PAREJA,30-40,SI PODRIA COMPRAR
7685,2016-07-20,07,Wednesday,20,16:26,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7714,2016-07-21,07,Thursday,21,15:47,SATURNO,YOKO,DESTINY,RADIO SUPERSONICA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7733,2016-07-21,07,Thursday,21,17:24,SATURNO,GRIMILDA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7694,2016-07-21,07,Thursday,21,10:53,SATURNO,IGOR,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7697,2016-07-21,07,Thursday,21,11:37,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7726,2016-07-21,07,Thursday,21,16:31,SATURNO,RONALD,ICARUS,MALL LUNAR,PAREJA,30-40,NO CREO QUE COMPRE
7703,2016-07-21,07,Thursday,21,13:06,SATURNO,RONALD,DESTINY,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
7731,2016-07-21,07,Thursday,21,17:22,SATURNO,RAVI,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7764,2016-07-22,07,Friday,22,13:51,SATURNO,JORDAN,ATLANTIS,REFERIDO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7759,2016-07-22,07,Friday,22,12:46,SATURNO,JACOB,ATLANTIS,ATOMIC TV,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7755,2016-07-22,07,Friday,22,12:07,SATURNO,JACOB,ATLANTIS,CYBER VOLANTES,PAREJA,30-40,SI PODRIA COMPRAR
7766,2016-07-22,07,Friday,22,14:21,SATURNO,JACOB,ATLANTIS,PRENSA ESPACIAL,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7741,2016-07-22,07,Friday,22,10:32,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
7847,2016-07-23,07,Saturday,23,17:05,SATURNO,YOKO,ANDROMEDA,MALL LUNAR,MUJER SOLA,30-40,SI PODRIA COMPRAR
7840,2016-07-23,07,Saturday,23,16:28,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7806,2016-07-23,07,Saturday,23,12:50,SATURNO,GRIMILDA,ICARUS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
7835,2016-07-23,07,Saturday,23,15:49,SATURNO,JACOB,DESTINY,REFERIDO,PAREJA,30-40,SI PODRIA COMPRAR
7836,2016-07-23,07,Saturday,23,15:50,SATURNO,LOUIS,ANDROMEDA,VECINO DEL PLANETA,PAREJA,20-30,SI PODRIA COMPRAR
7802,2016-07-23,07,Saturday,23,12:14,SATURNO,LOUIS,ATLANTIS,RADIO SUPERSONICA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7796,2016-07-23,07,Saturday,23,11:11,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7805,2016-07-23,07,Saturday,23,12:35,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7829,2016-07-23,07,Saturday,23,15:07,SATURNO,ARIADNA,ANDROMEDA,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7860,2016-07-23,07,Saturday,23,17:46,SATURNO,ARIADNA,ORION,VECINO DEL PLANETA,MUJER SOLA,40+,SI PODRIA COMPRAR
7818,2016-07-23,07,Saturday,23,14:42,SATURNO,RAVI,ORION,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7821,2016-07-23,07,Saturday,23,14:51,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7819,2016-07-23,07,Saturday,23,14:43,SATURNO,RAVI,ORION,CYBER VOLANTES,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7822,2016-07-23,07,Saturday,23,14:52,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7843,2016-07-23,07,Saturday,23,17:01,SATURNO,RAVI,ANDROMEDA,RADIO SUPERSONICA,MUJER SOLA,20-30,SI PODRIA COMPRAR
7820,2016-07-23,07,Saturday,23,14:50,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7803,2016-07-23,07,Saturday,23,12:22,SATURNO,RAVI,ATLANTIS,EMAIL,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7823,2016-07-23,07,Saturday,23,14:56,SATURNO,RAVI,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7899,2016-07-24,07,Sunday,24,13:34,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
7923,2016-07-24,07,Sunday,24,15:21,SATURNO,ARIADNA,FALCON,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,20-30,NO CREO QUE COMPRE
7909,2016-07-24,07,Sunday,24,14:01,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7977,2016-07-25,07,Monday,25,16:35,SATURNO,YOKO,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
7946,2016-07-25,07,Monday,25,10:51,SATURNO,GRIMILDA,FALCON,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
7970,2016-07-25,07,Monday,25,16:06,SATURNO,IGOR,ATLANTIS,MALL LUNAR,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
7978,2016-07-25,07,Monday,25,16:41,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7952,2016-07-25,07,Monday,25,12:52,SATURNO,ARIADNA,ORION,CONTACTO VIRTUAL,HOMBRE SOLO,40+,SI PODRIA COMPRAR
7975,2016-07-25,07,Monday,25,16:26,SATURNO,RONALD,ANDROMEDA,MALL LUNAR,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
7968,2016-07-25,07,Monday,25,15:47,SATURNO,RONALD,DESTINY,CONVENIO CIAS INTERGALACTICAS,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
7991,2016-07-26,07,Tuesday,26,08:25,SATURNO,GRIMILDA,ICARUS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8026,2016-07-26,07,Tuesday,26,14:34,SATURNO,JACOB,ANDROMEDA,CLIENTE ANTIGUO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8001,2016-07-26,07,Tuesday,26,11:07,SATURNO,JACOB,ATLANTIS,OTRAS REDES SOCIALES,PAREJA,30-40,SI PODRIA COMPRAR
8013,2016-07-26,07,Tuesday,26,12:50,SATURNO,JACOB,ATLANTIS,CYBER VOLANTES,PAREJA,30-40,SI PODRIA COMPRAR
8029,2016-07-26,07,Tuesday,26,15:53,SATURNO,JACOB,ATLANTIS,RADIO SUPERSONICA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
8016,2016-07-26,07,Tuesday,26,13:10,SATURNO,RONALD,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8027,2016-07-26,07,Tuesday,26,15:30,SATURNO,RONALD,ATLANTIS,MALL LUNAR,MUJER SOLA,30-40,SI PODRIA COMPRAR
8017,2016-07-26,07,Tuesday,26,13:24,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
8015,2016-07-26,07,Tuesday,26,13:03,SATURNO,RONALD,ATLANTIS,MALL LUNAR,MUJER SOLA,40+,SI PODRIA COMPRAR
8059,2016-07-27,07,Wednesday,27,12:00,SATURNO,IGOR,ICARUS,MALL LUNAR,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
8057,2016-07-27,07,Wednesday,27,11:55,SATURNO,ARIADNA,FALCON,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8077,2016-07-27,07,Wednesday,27,17:02,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
8052,2016-07-27,07,Wednesday,27,11:11,SATURNO,RONALD,ORBIT JET,MALL LUNAR,PAREJA,30-40,NO CREO QUE COMPRE
8079,2016-07-27,07,Wednesday,27,17:18,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
8054,2016-07-27,07,Wednesday,27,11:20,SATURNO,RONALD,DESTINY,MALL LUNAR,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
8072,2016-07-27,07,Wednesday,27,16:01,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
8098,2016-07-28,07,Thursday,28,12:54,SATURNO,GRIMILDA,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
8115,2016-07-28,07,Thursday,28,17:52,SATURNO,RONALD,ATLANTIS,CONTACTO VIRTUAL,PAREJA,30-40,SI PODRIA COMPRAR
8145,2016-07-29,07,Friday,29,14:37,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
8136,2016-07-29,07,Friday,29,12:14,SATURNO,AXEL,EAGLE,VECINO DEL PLANETA,PAREJA,30-40,NO CREO QUE COMPRE
8153,2016-07-29,07,Friday,29,15:53,SATURNO,AXEL,ICARUS,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
8172,2016-07-29,07,Friday,29,17:12,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8146,2016-07-29,07,Friday,29,14:45,SATURNO,ARIADNA,FALCON,WEBSITE 5.0,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8247,2016-07-30,07,Saturday,30,18:31,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8237,2016-07-30,07,Saturday,30,17:14,SATURNO,AXEL,ATLANTIS,WEBSITE 5.0,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
8235,2016-07-30,07,Saturday,30,17:12,SATURNO,AXEL,ANDROMEDA,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
8194,2016-07-30,07,Saturday,30,12:33,SATURNO,AXEL,ATLANTIS,PASA POR PLANETA-NO VECINO,PAREJA,30-40,SI PODRIA COMPRAR
8236,2016-07-30,07,Saturday,30,17:13,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
8239,2016-07-30,07,Saturday,30,17:34,SATURNO,JORDAN,ORBIT JET,PASA POR PLANETA-NO VECINO,MUJER SOLA,20-30,SI PODRIA COMPRAR
8195,2016-07-30,07,Saturday,30,12:38,SATURNO,JORDAN,ANDROMEDA,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
8241,2016-07-30,07,Saturday,30,17:42,SATURNO,JORDAN,ORBIT JET,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
8229,2016-07-30,07,Saturday,30,16:43,SATURNO,IGOR,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
8193,2016-07-30,07,Saturday,30,12:29,SATURNO,IGOR,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
8183,2016-07-30,07,Saturday,30,11:07,SATURNO,IGOR,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8211,2016-07-30,07,Saturday,30,14:12,SATURNO,IGOR,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
8191,2016-07-30,07,Saturday,30,11:59,SATURNO,IGOR,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
8204,2016-07-30,07,Saturday,30,13:12,SATURNO,LOUIS,ATLANTIS,CLIENTE ANTIGUO,PAREJA,40+,SI PODRIA COMPRAR
8290,2016-07-31,07,Sunday,31,18:25,SATURNO,YOKO,ORBIT JET,MALL LUNAR,MUJER SOLA,30-40,SI PODRIA COMPRAR
8289,2016-07-31,07,Sunday,31,18:15,SATURNO,YOKO,ORBIT JET,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8286,2016-07-31,07,Sunday,31,16:48,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,PAREJA,20-30,SI PODRIA COMPRAR
8269,2016-07-31,07,Sunday,31,13:48,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8272,2016-07-31,07,Sunday,31,13:56,SATURNO,AXEL,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8256,2016-07-31,07,Sunday,31,12:04,SATURNO,JACOB,DESTINY,CYBER VOLANTES,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8251,2016-07-31,07,Sunday,31,11:14,SATURNO,JACOB,ICARUS,OTRAS REDES SOCIALES,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8255,2016-07-31,07,Sunday,31,11:57,SATURNO,LOUIS,ICARUS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,20-30,SI PODRIA COMPRAR
8305,2016-08-01,08,Monday,01,13:31,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,PAREJA,20-30,NO CREO QUE COMPRE
8331,2016-08-01,08,Monday,01,17:32,SATURNO,LOUIS,ORBIT JET,REFERIDO,MUJER SOLA,30-40,SI PODRIA COMPRAR
8340,2016-08-02,08,Tuesday,02,09:46,SATURNO,AXEL,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
8380,2016-08-02,08,Tuesday,02,16:55,SATURNO,AXEL,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8348,2016-08-02,08,Tuesday,02,12:01,SATURNO,AXEL,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8362,2016-08-02,08,Tuesday,02,13:50,SATURNO,RAVI,ANDROMEDA,VECINO DEL PLANETA,MUJER SOLA,40+,SI PODRIA COMPRAR
8388,2016-08-02,08,Tuesday,02,18:17,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,MUJER SOLA,40+,SI PODRIA COMPRAR
8404,2016-08-03,08,Wednesday,03,13:27,SATURNO,JACOB,ANDROMEDA,ATOMIC TV,MUJER SOLA,30-40,SI PODRIA COMPRAR
8408,2016-08-03,08,Wednesday,03,14:35,SATURNO,JACOB,DESTINY,CLIENTE ANTIGUO,PAREJA,30-40,SI PODRIA COMPRAR
8441,2016-08-04,08,Thursday,04,12:20,SATURNO,AXEL,PLANET EXPRESS,WEBSITE 5.0,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8476,2016-08-04,08,Thursday,04,17:34,SATURNO,AXEL,DESTINY,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
8452,2016-08-04,08,Thursday,04,14:06,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
8498,2016-08-05,08,Friday,05,11:02,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
8505,2016-08-05,08,Friday,05,12:25,SATURNO,AXEL,FALCON,CONTACTO VIRTUAL,PAREJA,20-30,SI PODRIA COMPRAR
8516,2016-08-05,08,Friday,05,15:14,SATURNO,JACOB,FALCON,CLIENTE ANTIGUO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8485,2016-08-05,08,Friday,05,09:51,SATURNO,IGOR,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8511,2016-08-05,08,Friday,05,13:59,SATURNO,IGOR,ATLANTIS,MALL LUNAR,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
8512,2016-08-05,08,Friday,05,14:02,SATURNO,IGOR,DESTINY,MALL LUNAR,HOMBRE SOLO,40+,SI PODRIA COMPRAR
8557,2016-08-06,08,Saturday,06,14:43,SATURNO,AXEL,ORBIT JET,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
8548,2016-08-06,08,Saturday,06,13:38,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
8554,2016-08-06,08,Saturday,06,14:15,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,NO CREO QUE COMPRE
8562,2016-08-06,08,Saturday,06,15:45,SATURNO,ABIGAIL,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8549,2016-08-06,08,Saturday,06,13:43,SATURNO,LOUIS,ICARUS,REFERIDO,PAREJA,20-30,SI PODRIA COMPRAR
8529,2016-08-06,08,Saturday,06,10:07,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,40+,NO CREO QUE COMPRE
8567,2016-08-06,08,Saturday,06,16:11,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
8550,2016-08-06,08,Saturday,06,13:52,SATURNO,ARIADNA,ORBIT JET,WEBSITE 5.0,HOMBRE SOLO,40+,SI PODRIA COMPRAR
8552,2016-08-06,08,Saturday,06,14:03,SATURNO,RONALD,ATLANTIS,CONTACTO VIRTUAL,PAREJA,30-40,SI PODRIA COMPRAR
8575,2016-08-06,08,Saturday,06,16:53,SATURNO,RONALD,DESTINY,CLIENTE ANTIGUO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8541,2016-08-06,08,Saturday,06,12:49,SATURNO,RONALD,ATLANTIS,RADIO SUPERSONICA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
8590,2016-08-06,08,Saturday,06,17:38,SATURNO,RONALD,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8574,2016-08-06,08,Saturday,06,16:42,SATURNO,RAVI,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8606,2016-08-07,08,Sunday,07,12:15,SATURNO,AXEL,ORBIT JET,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
8628,2016-08-07,08,Sunday,07,14:32,SATURNO,AXEL,FALCON,CONTACTO VIRTUAL,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8637,2016-08-07,08,Sunday,07,16:04,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8618,2016-08-07,08,Sunday,07,13:37,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,20-30,NO CREO QUE COMPRE
8631,2016-08-07,08,Sunday,07,15:22,SATURNO,ARIADNA,ATLANTIS,WEBSITE 5.0,PAREJA,30-40,NO CREO QUE COMPRE
8600,2016-08-07,08,Sunday,07,11:45,SATURNO,ARIADNA,ICARUS,WEBSITE 5.0,PAREJA,30-40,NO CREO QUE COMPRE
8632,2016-08-07,08,Sunday,07,15:27,SATURNO,RONALD,ATLANTIS,REFERIDO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8596,2016-08-07,08,Sunday,07,11:02,SATURNO,RONALD,FALCON,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8625,2016-08-07,08,Sunday,07,14:26,SATURNO,RONALD,ATLANTIS,REFERIDO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8649,2016-08-08,08,Monday,08,10:48,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8648,2016-08-08,08,Monday,08,10:06,SATURNO,GRIMILDA,ATLANTIS,REFERIDO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8691,2016-08-08,08,Monday,08,17:06,SATURNO,AXEL,ANDROMEDA,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8695,2016-08-08,08,Monday,08,17:49,SATURNO,LOUIS,PLANET EXPRESS,ATOMIC TV,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8665,2016-08-08,08,Monday,08,13:56,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,NO CREO QUE COMPRE
8651,2016-08-08,08,Monday,08,11:12,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
8652,2016-08-08,08,Monday,08,11:12,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
8677,2016-08-08,08,Monday,08,15:40,SATURNO,RAVI,FALCON,VECINO DEL PLANETA,MUJER SOLA,30-40,SI PODRIA COMPRAR
8710,2016-08-09,08,Tuesday,09,12:27,SATURNO,GRIMILDA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8730,2016-08-09,08,Tuesday,09,16:43,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8700,2016-08-09,08,Tuesday,09,10:00,SATURNO,JACOB,ATLANTIS,ATOMIC TV,HOMBRE SOLO,40+,SI PODRIA COMPRAR
8708,2016-08-09,08,Tuesday,09,11:34,SATURNO,RONALD,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8724,2016-08-09,08,Tuesday,09,16:17,SATURNO,RONALD,ICARUS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
8720,2016-08-09,08,Tuesday,09,14:24,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
8756,2016-08-10,08,Wednesday,10,15:19,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8765,2016-08-10,08,Wednesday,10,16:53,SATURNO,AXEL,DESTINY,VECINO DEL PLANETA,MUJER SOLA,40+,SI PODRIA COMPRAR
8742,2016-08-10,08,Wednesday,10,10:31,SATURNO,ARIADNA,ATLANTIS,REFERIDO,MUJER SOLA,30-40,NO CREO QUE COMPRE
8764,2016-08-10,08,Wednesday,10,16:17,SATURNO,ARIADNA,ATLANTIS,EMAIL,HOMBRE SOLO,40+,NO CREO QUE COMPRE
8751,2016-08-10,08,Wednesday,10,13:06,SATURNO,ARIADNA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
8820,2016-08-11,08,Thursday,11,16:43,SATURNO,JACOB,ORBIT JET,OTRAS REDES SOCIALES,PAREJA,40+,SI PODRIA COMPRAR
8799,2016-08-11,08,Thursday,11,13:40,SATURNO,LOUIS,ATLANTIS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8784,2016-08-11,08,Thursday,11,09:50,SATURNO,SIMONA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
8822,2016-08-11,08,Thursday,11,17:03,SATURNO,RONALD,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
8811,2016-08-11,08,Thursday,11,15:54,SATURNO,RONALD,FALCON,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8854,2016-08-12,08,Friday,12,18:09,SATURNO,GRIMILDA,ICARUS,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
8848,2016-08-12,08,Friday,12,15:54,SATURNO,RAVI,ANDROMEDA,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
8863,2016-08-13,08,Saturday,13,13:20,SATURNO,YOKO,ATLANTIS,MALL LUNAR,MUJER SOLA,30-40,SI PODRIA COMPRAR
8893,2016-08-13,08,Saturday,13,18:34,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,20-30,NO CREO QUE COMPRE
